word_id,level,surface,reading_kana,meaning_ko,jp,ko,naver_source_name,naver_example_id,query,score,meaning_hits,target_match,review_flags,source_url
w_c5e51aed47831b05,N1,宿命,しゅくめい,숙명,宿命と思って諦める.,숙명으로 생각하고 체념하다,민중서림 엣센스 한일사전,dad4fdab6cc14ae68668f19081d2d2f0,宿命 숙명,134,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E5%AE%BF%E5%91%BD
w_c5eee0af43aa0714,N2,定規,じょうぎ,자(제도용),定規をあてる,자를 대다; 자로 재다,민중서림 엣센스 일한사전,17ef28d8a0a2450d9f8534a51071e1b6,定規 자 제도용,117,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E5%AE%9A%E8%A6%8F
w_c6154fb9cdd3820f,N1,安らぐ,やすらぐ,평온해지다,何故か心が安らぐ,어쩐지 마음이 편안해진다,민중서림 엣센스 일한사전,92e556dbce644e058d70e94f5cde1bb8,安らぐ,109,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E5%AE%89%E3%82%89%E3%81%90
w_c64315d4b97b6060,N3,島,しま,섬,島の東端に灯台がある.,섬의 동단에 등대가 있다,민중서림 엣센스 한일사전,e2498b1bb0644c9898b9afccc20f8565,島 섬,122,0,surface,한국어 뜻 직접 일치어 없음; 네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E5%B3%B6
w_c65c4cad9d7c2915,N2,大通り,おおどおり,주요한 거리,角を曲がれば大通りに出る.,모퉁이를 돌아들면 큰길이 나온다,민중서림 엣센스 한일사전,0172447c5656400f91cb8f3320deb1ac,大通り,164,0,surface,한국어 뜻 직접 일치어 없음; 네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E5%A4%A7%E9%80%9A%E3%82%8A
w_c6659c1fa6c5b3cc,N4,工場,こうじょう,공장,A工場に石油を供給する,A 공장에 석유를 대주다,민중서림 엣센스 한일사전,b956b1474421436e8d7236cd71569cf9,工場 공장,129,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E5%B7%A5%E5%A0%B4
w_c667bc5094ca3cc6,N3,感覚,かんかく,감각,指にまったく感覚がない.,손가락에 전혀 감각이 없다,민중서림 엣센스 한일사전,304c71a4a87f4a69bafd07d4be11de71,感覚 감각,134,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E6%84%9F%E8%A6%9A
w_c6900e0ec3be2de7,N3,一般,いっぱん,일반적인,ところがアラムートでは，暗殺がきわめて一般的な戦い方とされていたのである。モンゴルに限らず，どんな集団でもアラムートの狂信者たちを憎んでいた,한데 알라무트에서는 암살이 극히 일반적인 전투 방법으로 되어 있었던 것이다. 몽골에 한하지 않고 어떤 집단에서도 알라무트 광신자들을 증오하고 있었다.,민중서림 엣센스 외래어사전,0469594297544dc0832aab6b132e963f,一般 일반적인,126,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E4%B8%80%E8%88%AC
w_c6d42cc06f655014,N3,土,つち,흙,土を注ぎ込んで穴を埋める.,흙을 들어부어 구멍을 메우다,민중서림 엣센스 한일사전,1a4a197e224a459c8cbc3c3602ce0e73,土 흙,122,0,surface,한국어 뜻 직접 일치어 없음; 네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E5%9C%9F
w_c6da63b3adc73b9c,N4,気分,きぶん,기분,気分[顔色、天気]が優れない,"기분이[안색이, 날씨가] 좋지 않다",민중서림 엣센스 일한사전,2d84c41a843e43c2b73cdf133551cdea,気分,102,,,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E6%B0%97%E5%88%86
w_c704423c36ddc196,N2,ギャング,ギャング,"갱, 폭력단",ギャングのボスは繰り返し言う。「彼ら（ギャングたち）にリスペクトを払ってくださいよ」。…自分たちが欲しいのは人間として正当に扱われることだ。そうすれば相応の対応をする，というのだ。,갱 두목은 거듭 말한다. ‘그들(갱)에게는 경의를 표하여 주세요.’…자신들이 바라는 것은 인간으로서 정당한 취급을 받고 싶은 것이다. 그렇게 하면 상응한 대응을 하겠다는 것이다.,민중서림 엣센스 외래어사전,a99cae4831df4e53b8b7c2d739c19bdb,ギャング 갱 폭력단,117,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E3%82%AE%E3%83%A3%E3%83%B3%E3%82%B0
w_c71970dd9637c29e,N3,出版,しゅっぱん,출판,伝説をことごとく載録して出版する.,전설을 남김없이 재록해서 출판하다,민중서림 엣센스 한일사전,7312b88c0c8d48689039e365737b8512,出版 출판,134,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E5%87%BA%E7%89%88
w_c73145fc9684b446,N1,レイアウト,レイアウト,레이아웃,テクニカルなダウンヒルを経て、アップダウンを含む上りを経て戻ってくるコースレイアウトだった。,"테크니컬한 다운힐을 넘어서, 업 다운을 포함한 오르막길을 지나 돌아오는 코스 레이아웃이었다.",플리토,81abb898dbd545dbbbc526a51125be2a,レイアウト 레이아웃,132,1,surface,우선 검수 출처,https://ja.dict.naver.com/#/search?query=%E3%83%AC%E3%82%A4%E3%82%A2%E3%82%A6%E3%83%88
w_c74a66c4365c71f2,N4,太る,ふとる,뚱뚱해지다,間食いをたくさんすると太る.,군음식을 많이 먹으면 살이 찐다,민중서림 엣센스 한일사전,48906ddbc74645ea9e8d59abc1789a10,太る,122,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E5%A4%AA%E3%82%8B
w_c754546c7b68fe8e,N2,率直,そっちょく,솔직함,お前の父親は全く率直な人であった.,네 아버님은 매우 솔직한 분이러니라,민중서림 엣센스 한일사전,5107b53b44d843f9a7f66ebaf7db2f40,率直 솔직함,122,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E7%8E%87%E7%9B%B4
w_c799737be7ede11f,N5,水,みず,물,水タンクに水を注ぎ入れる,물탱크에 물을 부어 넣다,민중서림 엣센스 일한사전,4e09b0e6ce7a47f485d57e930f03d9cd,水 물,117,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E6%B0%B4
w_c7a422ab60dc14eb,N3,職,しょく,고용,手に職がない,직업상의 기술을 갖추지 못하다,민중서림 엣센스 일한사전,b99a22c3bb044cb087b36995b91c42b0,職,117,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E8%81%B7
w_c81940dd6cdbf237,N2,縮める,ちぢめる,줄어들다,理想と現実との距離を縮める,이상과 현실과의 거리를 좁히다,민중서림 엣센스 일한사전,eadc016d60534339a03d9394241574a7,縮める,117,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E7%B8%AE%E3%82%81%E3%82%8B
w_c81aeef5708271ba,N4,立てる,たてる,세우다,"対策[予定, 方針, 計画]を立てる","대책[예정, 방침, 계획]을 세우다",민중서림 엣센스 한일사전,90320fd1c7774da18bfb81789ce59011,立てる,102,,,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E7%AB%8B%E3%81%A6%E3%82%8B
w_c81f4bf131afb227,N3,章,しょう,장; 훈장,その論文は二つの章から成っている.,그 논문은 두 장으로 되어 있다,민중서림 엣센스 한일사전,7b7436d014344357924daba845338a3c,章 장 훈장,122,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E7%AB%A0
w_c83fe07fb32b63ab,N2,話し合い,はなしあい,"논의, 말하다, 회의",今は話し合いの素地ができあがっていない.,지금은 이야기를 나눌 소지가 마련되어 있지 않다,민중서림 엣센스 한일사전,a35aaa7148844f189e881723ea55e0a5,話し合い,102,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E8%A9%B1%E3%81%97%E5%90%88%E3%81%84
w_c85ec6d656e08145,N3,故郷,こきょう,고향,五年ぶりに故郷を訪れる.,오 년 만에 고향을 찾아오다,민중서림 엣센스 한일사전,1b90655e904b44d4bd45c437514a23b9,故郷 고향,134,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E6%95%85%E9%83%B7
w_c86653591778887f,N4,ジャム,ジャム,잼,パンにジャムを付ける.,빵에 잼을 바르다,민중서림 엣센스 한일사전,fcab6b6abc414416a987cdefac02f8c1,ジャム 잼,122,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E3%82%B8%E3%83%A3%E3%83%A0
w_c8a13717451b02ab,N4,調べる,しらべる,"조사하다, 알아보다",山の方向を図上で調べる.,산의 방향을 도상에서 알아보다,민중서림 엣센스 한일사전,468bba94cd9e4a47be1bc3ecc9013834,調べる,102,,,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E8%AA%BF%E3%81%B9%E3%82%8B
w_c8cb9889616e2de7,N5,中,なか,"안, 속",イ：もうすぐ日が暮れるから、あまり奥まった森の中まで入ってはいけない。,가: 곧 해가 질 테니까 너무 후미진 숲 속까지 들어가면 안 돼.,국립국어원 한국어-일본어 학습사전,2d25cc4a979041e59f7ea4702e225074,中 안 속,102,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E4%B8%AD
w_c8ffec9cad93ecf4,N2,大げさだ,おおげさだ,과장되다,あの人の話はちょっと大げさだ,저 사람의 말은 좀 과장되어 있다,민중서림 엣센스 일한사전,6fef7906860546a9be234f328a8bdfe5,大げさだ 과장되다,117,0,surface,한국어 뜻 직접 일치어 없음; 네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E5%A4%A7%E3%81%92%E3%81%95%E3%81%A0
w_c9278b57465a3ff2,N1,にわかには,にわかには,갑자기는,俄には答えられない,바로 대답할 수는 없다,민중서림 엣센스 일한사전,1605f4e3ffd24e688c5cac0598a22fcb,にわかには,117,0,surface,한국어 뜻 직접 일치어 없음; 네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E3%81%AB%E3%82%8F%E3%81%8B%E3%81%AB%E3%81%AF
w_c93e865c92b464d4,N2,訪れる,おとずれる,방문하다,五年ぶりに故郷を訪れる.,오 년 만에 고향을 찾아오다,민중서림 엣센스 한일사전,1b90655e904b44d4bd45c437514a23b9,訪れる,102,,,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E8%A8%AA%E3%82%8C%E3%82%8B
w_c9624a11c7f3b950,N3,尤も,もっとも,"지당함, 당연함",尤も、全部が全部そうだというわけではない,하지만 전부가 전부 그렇다는 것은 아니다,교학사 일한사전,91ad627807d64245a0714651f90137b4,尤も,120,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E5%B0%A4%E3%82%82
w_c972bbd86d419db3,N1,気立て,きだて,"성품, 마음씨",気立てはいいが知恵が足りない.,본새는 좋으나 꾀가 모자라다,민중서림 엣센스 한일사전,7360e13b787d4a8f849cef8c602069fc,気立て,164,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E6%B0%97%E7%AB%8B%E3%81%A6
w_c98ce7216b90f91a,N3,価格,かかく,"가격, 가치",価格とは、何かを買うときに支払うもの。価値とは、何かを買うときに手に入れるもの。(ウォーレン・バフェット),"가격은 우리가 내는 돈이며, 가치는 그것을 통해 얻는 것이다. (워런 버핏, 돈명언)",명언/속담,846d370eceb2492ca8a47edb018b2f7e,価格 가격 가치,136,2,surface,우선 검수 출처,https://ja.dict.naver.com/#/search?query=%E4%BE%A1%E6%A0%BC
w_ca0283f59a673c34,N2,連れる,つれる,동반하다,皆来いと呼連れる,모두 오라고 불러 함께 가다.,민중서림 엣센스 일한사전,da00f8429bc34bf8947764c01137d969,連れる,117,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E9%80%A3%E3%82%8C%E3%82%8B
w_ca067fb7d90fea51,N3,実現,じつげん,실현,実現[成功]は望み薄だ; 実現する[成功の]見込みはまずない.,실현될[성공할] 가망은 거의 없다,민중서림 엣센스 한일사전,746412ef35bf4e31bc7120207c03d50a,実現 실현,134,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E5%AE%9F%E7%8F%BE
w_ca1c520d25a84601,N3,なだらかな,なだらかな,완만한,なだらかな丘陵を縫うカントリー・ロードに沿って，中世の姿を残す素朴な村村が点在する,"완만한 구릉을 누비는 시골길을 따라, 중세의 모습을 엿보게 하는 소박한 마을들이 (여기저기) 점재해 있다.",민중서림 엣센스 외래어사전,90c33742850e49d58f306e35947925c3,なだらかな 완만한,134,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E3%81%AA%E3%81%A0%E3%82%89%E3%81%8B%E3%81%AA
w_ca1e0075e06a3471,N3,太陽,たいよう,태양,地球は太陽の周囲を公転する.,지구는 태양의 주위를 공전한다,민중서림 엣센스 한일사전,14de763da1554b5ca765ec7b812badd9,太陽 태양,134,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E5%A4%AA%E9%99%BD
w_ca4087c7119f45b7,N2,項目,こうもく,항목,右クリックで表示されるコンテクストメニューは、メニュー項目を追加して拡張できる,"오른쪽 클릭으로 표시되는 콘텍스트 메뉴는, 메뉴 항목을 추가하여 확장할 수 있다",민중서림 엣센스 일한사전,ab4ddf39012549cb9e91b410cfe380f1,項目 항목,134,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E9%A0%85%E7%9B%AE
w_ca75d89cd5674c1a,N3,黙る,だまる,입다물다,頭をさげて押黙る,머리를 숙인 채 말이 없다.,민중서림 엣센스 일한사전,470270fae0f94bca9b195c140c43c8b0,黙る,117,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E9%BB%99%E3%82%8B
w_ca953bed102a78e0,N1,刺激,しげき,자극,彼の肌は刺激に敏感だ.,그의 피부는 자극에 민감하다,민중서림 엣센스 한일사전,80c3f47bfe2143e58816035531563ba3,刺激 자극,134,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E5%88%BA%E6%BF%80
w_cad3ec2be5f5bde2,N3,会員,かいいん,"구성원, 회원",会員の総意で決定する.,회원의 총의에 따라 결정하다,민중서림 엣센스 한일사전,9d98755490ca47a29b1a81bfa2ef70d2,会員 구성원 회원,134,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E4%BC%9A%E5%93%A1
w_cb27323be732685f,N2,次ぐ,つぐ,"뒤를 잇다, 다음가다",釜山はソウルに次ぐ[続く]大都市だ.,부산은 서울 다음가는 대도시다,민중서림 엣센스 한일사전,fc81ed95a3f34fcea6cf62db1c9c0d42,次ぐ,114,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E6%AC%A1%E3%81%90
w_cb46428b5693ae56,N4,すると,すると,"그때, 그러면",扉が開いた。すると、その人が中から現れた,문이 열렸다. 그러자 그 사람이 안에서 나타났다,민중서림 엣센스 일한사전,fd9d4182431345ef92866755f563ce76,すると,110,,,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E3%81%99%E3%82%8B%E3%81%A8
w_cb5ee882ca9fd66f,N3,同じところ,おなじところ,같은 점,同じところに繰り返し打ってオープンスペースを作り出すのもリピートショットの目的だ。,같은 곳을 반복해서 쏘아 오픈 스페이스를 만들어내는 것도 리피트샷의 목적이다.,플리토,cbbe519a50404e4da82622cec3bd454f,同じところ 같은 점,112,1,surface,우선 검수 출처,https://ja.dict.naver.com/#/search?query=%E5%90%8C%E3%81%98%E3%81%A8%E3%81%93%E3%82%8D
w_cb71de767a5e76d3,N1,従属,じゅうぞく,종속,主権が強国に従属する.,주권이 강국에 종속되다,민중서림 엣센스 한일사전,0e9bfccb985548c59574935a4550c98c,従属 종속,134,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E5%BE%93%E5%B1%9E
w_cbaa90d9cde4ed8e,N2,別々,べつべつ,따로따로,別々に包装してください。,따로따로 포장해 주세요. (식당>패스트푸드>주문),글로벌회화,39958d952ebf4efeb76f34581cb19be0,別々 따로따로,132,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E5%88%A5%E3%80%85
w_cbb543268703906e,N1,ポーズ,ポーズ,포즈; 일시정지,バランス維持が難しいポーズでの静止もポイント加算の対象だ。,밸런스 유지가 어려운 포즈에서의 정지도 포인트 가산의 대상이다.,플리토,9b6b039d497b48eebf0b9676e7897cb8,ポーズ 포즈 일시정지,132,1,surface,우선 검수 출처,https://ja.dict.naver.com/#/search?query=%E3%83%9D%E3%83%BC%E3%82%BA
