id,level,surface,reading_kana,meaning_ko,issues,catalog_status,catalog_level,catalog_pron,catalog_entry,search_status,search_level,search_entry,jmdict_issue,jmdict_detail,example_source,example_contain_basis,example_jp,spelling_note,naver_means,source_url
w_0968a3e2189db9bd,N1,振り出し,ふりだし,"출발점, 처음",naver-level-missing,naver_level_missing,,,,match,N1,振(り)出し,,,naver,surface,振り出しを誤る,,,https://ja.dict.naver.com/#/search?query=%E6%8C%AF%E3%82%8A%E5%87%BA%E3%81%97
w_b3c086e0282accc3,N1,貧富,ひんぷ,빈부,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,貧富,,,naver,surface,貧富の格差が広がる,,,https://ja.dict.naver.com/#/search?query=%E8%B2%A7%E5%AF%8C
w_76ee119df1959c53,N1,打ち消し,うちけし,"부정, 취소",naver-level-missing,naver_level_missing,,,,match,N1,打(ち)消し,,,naver,surface,疑惑の打ち消しに躍起になっている,,,https://ja.dict.naver.com/#/search?query=%E6%89%93%E3%81%A1%E6%B6%88%E3%81%97
w_964a437b76d2daca,N1,目論む,もくろむ,"계획하다, 꾀하다",naver-level-missing,naver_level_missing,,,,search_no_jlpt,,目論む,,,naver,surface,売り上げの倍増を目論む,,,https://ja.dict.naver.com/#/search?query=%E7%9B%AE%E8%AB%96%E3%82%80
w_78527b9c49a89cb7,N1,身振り,みぶり,몸짓,naver-level-missing,naver_level_missing,,,,match,N1,身振(り),,,naver,surface,青年のおどけた身振りに娘だちがくすくす(と)笑っている.,,,https://ja.dict.naver.com/#/search?query=%E8%BA%AB%E6%8C%AF%E3%82%8A
w_31f4692464cdb99c,N1,投げ出す,なげだす,"내던지다, 포기하다",naver-level-missing,naver_level_missing,,,,match,N1,投(げ)出す,,,naver,surface,試合を投げ出すわけにはいかない,,,https://ja.dict.naver.com/#/search?query=%E6%8A%95%E3%81%92%E5%87%BA%E3%81%99
w_09e30de4c3a09644,N1,閑静な,かんせいな,"한적한,조용한",naver-level-missing;naver-search-unmatched,naver_level_missing,,,,search_unmatched,,,derived-form,base=閑静 suffix=な,naver,surface,壮麗なアールヌーボー建築が並ぶ閑静な住宅街を訪ねる,,,https://ja.dict.naver.com/#/search?query=%E9%96%91%E9%9D%99%E3%81%AA
w_68438d9afaf144c8,N1,籠もる,こもる,"틀어박히다, 가득 차다",naver-level-missing,naver_level_missing,,,,match,N1,籠(も)る·隠る·篭る,,,naver,surface,タバコの煙が部屋に籠もる,,,https://ja.dict.naver.com/#/search?query=%E7%B1%A0%E3%82%82%E3%82%8B
w_7b77229d7578e77d,N1,そっぽ,そっぽ,"외면, 딴 쪽",example-headword-missing,match,N1,外方,そっぽ,,,,,,naver,missing,外方を見る,,다른 쪽;딴 쪽,https://ja.dict.naver.com/#/search?query=%E3%81%9D%E3%81%A3%E3%81%BD
w_44df893bc2c36040,N1,踏まえる,ふまえる,"근거로 하다, 바탕으로 삼다",naver-level-missing,naver_level_missing,,,,match,N1,踏まえる,,,naver,surface,二足で大地をしっかりと踏まえる.,,,https://ja.dict.naver.com/#/search?query=%E8%B8%8F%E3%81%BE%E3%81%88%E3%82%8B
w_efa6b163ce61f14d,N1,治まる,おさまる,"진정되다, 평온해지다",naver-level-missing,naver_level_missing,,,,match,N1,治(ま)る,,,naver,surface,閨門が治まる,,,https://ja.dict.naver.com/#/search?query=%E6%B2%BB%E3%81%BE%E3%82%8B
w_3ef542ab80d5d7a6,N1,督促,とくそく,독촉,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,督促,,,naver,surface,借金の返済を督促する,,,https://ja.dict.naver.com/#/search?query=%E7%9D%A3%E4%BF%83
w_3ed43a6a0116d395,N1,かさばる,かさばる,부피가 커지다,example-headword-missing,match,N1,嵩張る,かさばる,,,,,,naver,missing,容器が大きいので嵩張る,,부피가 커지다,https://ja.dict.naver.com/#/search?query=%E3%81%8B%E3%81%95%E3%81%B0%E3%82%8B
w_6e2910d8d4a26c4c,N1,仕上がる,しあがる,"마무리되다,완성되다",naver-level-missing;level-mismatch-confirmed,naver_level_missing,,,,mismatch,N3,仕上(が)る,,,naver,surface,綺麗に仕上がる,,,https://ja.dict.naver.com/#/search?query=%E4%BB%95%E4%B8%8A%E3%81%8C%E3%82%8B
w_824169b48644bb9e,N1,粘り強い,ねばりづよい,끈기있다,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,粘り強い,,,naver,surface,ロ：妻の粘り強い説得に負けてしまいました。,,,https://ja.dict.naver.com/#/search?query=%E7%B2%98%E3%82%8A%E5%BC%B7%E3%81%84
w_e94ee9b4c7e51003,N1,華々しい,はなばなしい,화려하다,naver-level-missing;naver-search-unmatched,naver_level_missing,,,,search_unmatched,,,,,naver,surface,過去の業績が華々しい。,,,https://ja.dict.naver.com/#/search?query=%E8%8F%AF%E3%80%85%E3%81%97%E3%81%84
w_ff6f3ce8eeae9213,N1,丹念な,たんねんな,"정성스런,꼼꼼한",naver-level-missing;naver-search-unmatched,naver_level_missing,,,,search_unmatched,,,derived-form,base=丹念 suffix=な,naver,surface,丹念な取材に基づいて執筆する,,,https://ja.dict.naver.com/#/search?query=%E4%B8%B9%E5%BF%B5%E3%81%AA
w_801a4ef078453053,N1,無闇に,むやみに,"함부로, 마구",naver-level-missing,naver_level_missing,,,,search_no_jlpt,,無闇に,,,naver,surface,無闇に山の 木を切る,,,https://ja.dict.naver.com/#/search?query=%E7%84%A1%E9%97%87%E3%81%AB
w_922352fdc37d1ea2,N1,克明な,こくめいな,"극명한,매우세밀한",naver-level-missing;naver-search-unmatched,naver_level_missing,,,,search_unmatched,,,derived-form,base=克明 suffix=な,naver,surface,克明な描写,,,https://ja.dict.naver.com/#/search?query=%E5%85%8B%E6%98%8E%E3%81%AA
w_4a9ade7c35cb2e1c,N1,克明に,こくめいに,극명하게,naver-level-missing;naver-search-unmatched,naver_level_missing,,,,search_unmatched,,,derived-form,base=克明 suffix=に,naver,surface,その場の場景を克明に述べる,,,https://ja.dict.naver.com/#/search?query=%E5%85%8B%E6%98%8E%E3%81%AB
w_c99b250de4d4b4d7,N1,性急な,せいきゅうな,성급한,naver-level-missing;naver-search-unmatched,naver_level_missing,,,,search_unmatched,,,derived-form,base=性急 suffix=な,naver,surface,ロ：結婚は慎重に考えて決定すべき問題なのに、少し性急なようだ。,,,https://ja.dict.naver.com/#/search?query=%E6%80%A7%E6%80%A5%E3%81%AA
w_172fd92e8ecb7d1a,N1,雑踏,ざっとう,혼잡,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,雑踏·雑沓·雑鬧,,,naver,surface,犯人は雑踏に紛れて逃走した.,,,https://ja.dict.naver.com/#/search?query=%E9%9B%91%E8%B8%8F
w_fe5fee1184b27dda,N1,予断,よだん,"예단,예측",naver-level-missing,naver_level_missing,,,,search_no_jlpt,,予断,,,naver,surface,手術は成功したが、容体はまだ予断を許さない,,,https://ja.dict.naver.com/#/search?query=%E4%BA%88%E6%96%AD
w_a1d9755cc987ac8b,N1,諭す,さとす,잘 타이르다,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,諭す,,,naver,surface,情理を尽くして説く[諭す].,,,https://ja.dict.naver.com/#/search?query=%E8%AB%AD%E3%81%99
w_c9278b57465a3ff2,N1,俄には,にわかには,갑자기는,naver-level-missing;naver-search-unmatched,naver_level_missing,,,,search_unmatched,,,derived-form,base=俄に suffix=は,naver,surface,俄には答えられない,,,https://ja.dict.naver.com/#/search?query=%E4%BF%84%E3%81%AB%E3%81%AF
w_a9aa64177475f988,N1,目覚ましい,めざましい,"눈부시다,주목할만하다",naver-level-missing,naver_level_missing,,,,match,N1,目覚(ま)しい,,,naver,surface,近年、フリーアナウンサーの活躍が目覚ましい,,,https://ja.dict.naver.com/#/search?query=%E7%9B%AE%E8%A6%9A%E3%81%BE%E3%81%97%E3%81%84
w_35a3b3ff903aca56,N1,筋道,すじみち,"조리, 사리",naver-level-missing,naver_level_missing,,,,search_no_jlpt,,筋道,,,naver,surface,筋道が通った話,,,https://ja.dict.naver.com/#/search?query=%E7%AD%8B%E9%81%93
w_e0dadf78d7783865,N1,翻す,ひるがえす,"뒤집다,번복하다",naver-level-missing,naver_level_missing,,,,search_no_jlpt,,翻す,,,naver,surface,前説を翻す[くつがえす],,,https://ja.dict.naver.com/#/search?query=%E7%BF%BB%E3%81%99
w_09df22599f2680a8,N1,ずっしりと,ずっしりと,"묵직한 모습, 무거운 느낌",naver-level-missing;spelling-kana-not-in-jmdict;naver-search-unmatched,naver_level_missing,,,,search_unmatched,,,kana-not-in-jmdict,kana form absent from JMdict readings,naver,surface,ずっしりとした鉄の塊。,,,https://ja.dict.naver.com/#/search?query=%E3%81%9A%E3%81%A3%E3%81%97%E3%82%8A%E3%81%A8
w_6b948cdc85f0fd17,N1,潤す,うるおす,"축축하게 하다, 적시다",naver-level-missing,naver_level_missing,,,,search_no_jlpt,,潤す·湿す,,,naver,surface,溶けた雪が土を潤す,,,https://ja.dict.naver.com/#/search?query=%E6%BD%A4%E3%81%99
w_0ac774f928c1e0ad,N1,嫌み,いやみ,불쾌한언행; 불쾌한 언행,naver-level-missing,naver_level_missing,,,,match,N1,嫌み·厭み,,,naver,surface,嫌みを言ったらすねて帰ってしまった.,,,https://ja.dict.naver.com/#/search?query=%E5%AB%8C%E3%81%BF
w_7e95c5f151ec1f1e,N1,心無い,こころない,"철이없다,매정하다",naver-level-missing,naver_level_missing,,,,search_no_jlpt,,心無い,,,naver,surface,心無いことをしでかしたものだ.,,,https://ja.dict.naver.com/#/search?query=%E5%BF%83%E7%84%A1%E3%81%84
w_4be7d80710b29123,N1,切り出す,きりだす,말을꺼내다,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,切(り)出す,,,naver,surface,間を見計らって切り出す,,,https://ja.dict.naver.com/#/search?query=%E5%88%87%E3%82%8A%E5%87%BA%E3%81%99
w_fac3d8bca8a39cc2,N1,食い違う,くいちがう,엇갈리다,naver-level-missing,naver_level_missing,,,,match,N1,食(い)違う,,,naver,surface,双方の意見が食い違う,,,https://ja.dict.naver.com/#/search?query=%E9%A3%9F%E3%81%84%E9%81%95%E3%81%86
w_f7150303f9f13754,N1,じめじめする,じめじめする,축축하다,naver-level-missing;spelling-kana-not-in-jmdict;naver-search-unmatched,naver_level_missing,,,,search_unmatched,,,kana-not-in-jmdict,kana form absent from JMdict readings,naver,surface,服がじめじめする。,,,https://ja.dict.naver.com/#/search?query=%E3%81%98%E3%82%81%E3%81%98%E3%82%81%E3%81%99%E3%82%8B
w_f5b42e7ccb49c9c7,N1,張り合う,はりあう,"겨루다,경쟁하다",naver-level-missing,naver_level_missing,,,,match,N1,張(り)合う,,,naver,surface,主役を張り合う,,,https://ja.dict.naver.com/#/search?query=%E5%BC%B5%E3%82%8A%E5%90%88%E3%81%86
w_2c8d1ad60751c042,N1,秘める,ひめる,"숨기다,감추다",naver-level-missing,naver_level_missing,,,,search_no_jlpt,,秘める,,,naver,surface,本音を秘める,,,https://ja.dict.naver.com/#/search?query=%E7%A7%98%E3%82%81%E3%82%8B
w_b0a6a9e3176bf9e1,N1,憤る,いきどおる,"분노하다, 분개하다",naver-level-missing,naver_level_missing,,,,search_no_jlpt,,憤る,,,naver,surface,世の不正を憤る.,,,https://ja.dict.naver.com/#/search?query=%E6%86%A4%E3%82%8B
w_f2ad7e17b7d9da41,N1,へとへと,へとへと,기진맥진,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,へとへと,,,naver,surface,ジスは食べたものをほとんど吐いた後、へとへとになって寝ころんだ。,,,https://ja.dict.naver.com/#/search?query=%E3%81%B8%E3%81%A8%E3%81%B8%E3%81%A8
w_f8e92c4c88241b90,N1,侮る,あなどる,무시하다,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,侮る,,,naver,surface,侮るような態度を取る,,,https://ja.dict.naver.com/#/search?query=%E4%BE%AE%E3%82%8B
w_7227e9235d383269,N1,押し切る,おしきる,"강행하다, 밀어붙이다",naver-level-missing,naver_level_missing,,,,match,N1,押(し)切る,,,naver,surface,根性で押し切る。,,,https://ja.dict.naver.com/#/search?query=%E6%8A%BC%E3%81%97%E5%88%87%E3%82%8B
w_75fe6fbac6e7ce8b,N1,貶される,けなされる,비난을 받다,naver-level-missing;spelling-surface-not-in-jmdict;naver-search-unmatched,naver_level_missing,,,,search_unmatched,,,surface-not-in-jmdict,no JMdict kanji form matches this surface,naver,reading,ロ：これだから海外に行って私たちが一緒にけなされるのよ。,,,https://ja.dict.naver.com/#/search?query=%E8%B2%B6%E3%81%95%E3%82%8C%E3%82%8B
w_57c108f507b24abb,N1,納まる,おさまる,"수습되다, 납입되다",naver-level-missing,naver_level_missing,,,,match,N1,納(ま)る,,,naver,surface,国庫に納まる,,,https://ja.dict.naver.com/#/search?query=%E7%B4%8D%E3%81%BE%E3%82%8B
w_85e027b82c699ab9,N1,差し掛かる,さしかかる,"다다르다, 접어들다",naver-level-missing,naver_level_missing,,,,match,N1,差(し)掛かる,,,naver,surface,山道に差し掛かる.,,,https://ja.dict.naver.com/#/search?query=%E5%B7%AE%E3%81%97%E6%8E%9B%E3%81%8B%E3%82%8B
w_66f9326ae7b0b791,N1,見合わせる,みあわせる,보류하다,naver-level-missing,naver_level_missing,,,,match,N1,見合(わ)せる,,,naver,surface,大事をとって見合わせる,,,https://ja.dict.naver.com/#/search?query=%E8%A6%8B%E5%90%88%E3%82%8F%E3%81%9B%E3%82%8B
w_04b273485f341a91,N1,忍ぶ,しのぶ,"숨다,견디다",naver-level-missing,naver_level_missing,,,,search_no_jlpt,,忍ぶ,,,naver,surface,忍ぶ者に幸があるのだ.,,,https://ja.dict.naver.com/#/search?query=%E5%BF%8D%E3%81%B6
w_d81776d517d67f96,N1,見落とす,みおとす,간과하다,naver-level-missing,naver_level_missing,,,,match,N1,見落(と)す,,,naver,surface,そんな誤りを見落とすとは迂闊だった,,,https://ja.dict.naver.com/#/search?query=%E8%A6%8B%E8%90%BD%E3%81%A8%E3%81%99
w_95dcaf9c2e9062b9,N1,取り立てる,とりたてる,(빚을) 받아내다; 발탁하다,naver-level-missing,naver_level_missing,,,,match,N1,取(り)立てる,,,naver,surface,税金を取り立てる.,,,https://ja.dict.naver.com/#/search?query=%E5%8F%96%E3%82%8A%E7%AB%8B%E3%81%A6%E3%82%8B
w_ac2312063a365246,N1,有耶無耶に,うやむやに,"흐지부지하게, 애매하게",naver-level-missing;naver-search-unmatched,naver_level_missing,,,,search_unmatched,,,derived-form,base=有耶無耶 suffix=に,naver,reading,キムさんは、自分をめぐる噂について解明するつもりはなく、うやむやにもみ消そうとするばかりだ。,,,https://ja.dict.naver.com/#/search?query=%E6%9C%89%E8%80%B6%E7%84%A1%E8%80%B6%E3%81%AB
w_e680ce9adf7c863a,N1,気掛かり,きがかり,"걱정, 근심",naver-level-missing,naver_level_missing,,,,search_no_jlpt,,気掛(か)り·気懸(か)り,,,naver,alt_form,気がかりなことと心配事。,,,https://ja.dict.naver.com/#/search?query=%E6%B0%97%E6%8E%9B%E3%81%8B%E3%82%8A
w_a4092744f57bc1a2,N1,かぶれる,かぶれる,"영향을 받다, 피부가 짓무르다",example-headword-missing,match,N1,気触れる,かぶれる,,,,,,naver,missing,薬品に気触れる,,타다;독한 기운에 쐬어서 염증이 생기다;감화를 받다;물들다,https://ja.dict.naver.com/#/search?query=%E3%81%8B%E3%81%B6%E3%82%8C%E3%82%8B
w_0e945f50fef8ccd1,N1,ぎくしゃくする,ぎくしゃくする,"원활하지 못하다, 껄끄럽다",naver-level-missing;spelling-kana-not-in-jmdict;naver-search-unmatched,naver_level_missing,,,,search_unmatched,,,kana-not-in-jmdict,kana form absent from JMdict readings,naver,surface,会話がぎくしゃくする,,,https://ja.dict.naver.com/#/search?query=%E3%81%8E%E3%81%8F%E3%81%97%E3%82%83%E3%81%8F%E3%81%99%E3%82%8B
w_44db7429578a8638,N1,ティッシュペーパー,ティッシュペーパー,티슈 페이퍼,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,ティッシュペーパー,,,naver,surface,ティッシュペーパーを捨てる。,,,https://ja.dict.naver.com/#/search?query=%E3%83%86%E3%82%A3%E3%83%83%E3%82%B7%E3%83%A5%E3%83%9A%E3%83%BC%E3%83%91%E3%83%BC
w_26dddb87b1e72021,N1,差し引く,さしひく,"공제하다,차감하다",naver-level-missing;level-mismatch-confirmed,naver_level_missing,,,,mismatch,N2,差(し)引く,,,naver,surface,月給から税金を差し引く,,,https://ja.dict.naver.com/#/search?query=%E5%B7%AE%E3%81%97%E5%BC%95%E3%81%8F
w_67e9a28d0777853f,N1,戸締まり,とじまり,문단속,naver-level-missing,naver_level_missing,,,,match,N1,戸閉(ま)り·戸締(ま)り,,,naver,surface,ロ：はい。戸締まりをちゃんとします。,,,https://ja.dict.naver.com/#/search?query=%E6%88%B8%E7%B7%A0%E3%81%BE%E3%82%8A
w_dd5d74cfd523e4b5,N1,浮かれる,うかれる,"들뜨다,신나다",naver-level-missing,naver_level_missing,,,,search_no_jlpt,,浮(か)れる,,,naver,surface,酒に酔って浮かれる,,,https://ja.dict.naver.com/#/search?query=%E6%B5%AE%E3%81%8B%E3%82%8C%E3%82%8B
w_c062f1fced55c802,N1,賜る,たまわる,"허가하다, 주다",naver-level-missing,naver_level_missing,,,,match,N1,賜(わ)る·給(わ)る,,,naver,surface,もったいないお言葉を賜る,,,https://ja.dict.naver.com/#/search?query=%E8%B3%9C%E3%82%8B
w_bfb7067491b01b15,N1,培う,つちかう,"기르다,배양하다",naver-level-missing,naver_level_missing,,,,search_no_jlpt,,培う,,,naver,surface,学力を培う,,,https://ja.dict.naver.com/#/search?query=%E5%9F%B9%E3%81%86
w_a5aecb63abc015f0,N1,宥める,なだめる,달래다,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,宥める,,,naver,surface,泣く子を宥める,,,https://ja.dict.naver.com/#/search?query=%E5%AE%A5%E3%82%81%E3%82%8B
w_76936c9c142f0a2c,N1,焦げ茶,こげちゃ,짙은 갈색,naver-level-missing,naver_level_missing,,,,match,N1,焦(げ)茶,,,naver,surface,焦げ茶の靴,,,https://ja.dict.naver.com/#/search?query=%E7%84%A6%E3%81%92%E8%8C%B6
w_47edcddb0f1d2f8d,N1,てきぱき,てきぱき,척척,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,てきぱき,,,naver,surface,ユミンは私が聞いた質問にてきぱきと答えた。,,,https://ja.dict.naver.com/#/search?query=%E3%81%A6%E3%81%8D%E3%81%B1%E3%81%8D
w_661ff696389aa9c8,N1,差し支える,さしつかえる,"지장을 주다, 방해되다",naver-level-missing,naver_level_missing,,,,match,N1,差(し)支える,,,naver,surface,学業に差し支える,,,https://ja.dict.naver.com/#/search?query=%E5%B7%AE%E3%81%97%E6%94%AF%E3%81%88%E3%82%8B
w_8f12e829bd3a3c60,N1,せかせかと,せかせかと,"조급히, 분주히",naver-level-missing;spelling-kana-not-in-jmdict;naver-search-unmatched,naver_level_missing,,,,search_unmatched,,,kana-not-in-jmdict,kana form absent from JMdict readings,naver,surface,せかせかと行動する,,,https://ja.dict.naver.com/#/search?query=%E3%81%9B%E3%81%8B%E3%81%9B%E3%81%8B%E3%81%A8
w_216be17021a4cb21,N1,疎らだ,まばらだ,"드문드문 있다, 듬성듬성하다",naver-level-missing;naver-search-unmatched,naver_level_missing,,,,search_unmatched,,,derived-form,base=疎ら suffix=だ,naver,reading,席がまばらだ。,,,https://ja.dict.naver.com/#/search?query=%E7%96%8E%E3%82%89%E3%81%A0
