id,level,surface,reading_kana,meaning_ko,review_decision,review_surface,review_reading_kana,review_meaning_ko,merge_winner_id,review_reason,review_status,attention,surface_class,jmdict_exact_kind,flags,same_jmdict_entry_ids,same_reading_meaning_ids,prior_audit_decision,source,example_jp
w_d864b851061da4e7,N3,代表的な,だいひょうてきな,대표적인,keep,代表的な,だいひょうてきな,대표적인,,PDF의 활용형·결합 표현을 구성 요소와 읽기까지 수동 확인하여 유지,manually-adjudicated,high,kanji-hiragana,none,non-jmdict-surface,,,,pdf:pass_n3,鯛焼きは日本の代表的な庶民のお菓子です。
w_4e20fcc5002a31c3,N3,大部分,だいぶぶん,대부분,keep,大部分,だいぶぶん,대부분,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,氷山は大部分が海中にある.
w_1206c062f4574bc8,N3,代理,だいり,대리,keep,代理,だいり,대리,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,代理でなくて本人が来るのが本当だ
w_7466485c29fe0a8b,N3,騙す,だます,속이다,keep,騙す,だます,속이다,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,卑怯にも人を騙す
w_1e28735db8b26c61,N3,黙って,だまって,아무 말 없이,keep,黙って,だまって,아무 말 없이,,PDF의 활용형·결합 표현을 구성 요소와 읽기까지 수동 확인하여 유지,manually-adjudicated,high,kanji-hiragana,none,non-jmdict-surface,,,,pdf:pass_n3,ジスが黙って休学をした実情は、誰も知らなかった。
w_ca75d89cd5674c1a,N3,黙る,だまる,입다물다,keep,黙る,だまる,입다물다,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,pdf:mkt_n2;mkt_n3,頭をさげて押黙る
w_8619d8e46998e20e,N3,怠い,だるい,나른하다,keep,怠い,だるい,나른하다,,이전 가나 표기 전수 검수 유지: unique JMdict form occurs in curated example,dictionary-verified,none,kanji-hiragana,kanji-form,,,,example-exact,pdf:pass_n3,高熱で全身が怠い
w_9a24bef9d9066779,N3,だれにも話さない,だれにもはなさない,누구에게도 이야기하지 않는다,keep,だれにも話さない,だれにもはなさない,누구에게도 이야기하지 않는다,,PDF의 활용형·결합 표현을 구성 요소와 읽기까지 수동 확인하여 유지,manually-adjudicated,high,kanji-hiragana,none,non-jmdict-surface,,,,pdf:pass_n3,このことはだれにも話さないでください。
w_4246c697f060d383,N3,段,だん,"단, 계단",keep,段,だん,"단, 계단",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,手すりを持って一段ずつ階段を上る
w_9cb8fc3afd4e0e4a,N3,男子,だんし,남자,keep,男子,だんし,남자,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,本日、金メダルが期待される男子チームパシュート決勝が行われる
w_351ecada89bdbe77,N3,団体,だんたい,단체,keep,団体,だんたい,단체,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:mkt_n3,翼下に四つの団体を置く.
w_2051986d08da1c3e,N3,地,ち,"땅, 지면",keep,地,ち,"땅, 지면",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,足が地を離れない.
w_2b03adb712b4c046,N3,地位,ちい,지위,keep,地位,ちい,지위,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,親の威勢[地位]を笠に着る
w_2af938c2f052fe1f,N3,地域,ちいき,지역,keep,地域,ちいき,지역,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,地域ターゲティングで指定した地域のみに広告を出す
w_e0ba8e76d1d08ff0,N3,知恵,ちえ,지혜,keep,知恵,ちえ,지혜,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,…各局ともサービスに知恵を絞る。サプライヤーも，独自の個性を打ち出している。
w_e1b75218a922a9f1,N3,地下,ちか,지하,keep,地下,ちか,지하,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,地下1階にあります。
w_a7a8db8a8ce2c024,N3,近頃,ちかごろ,요즘,keep,近頃,ちかごろ,요즘,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,近頃のかぜははやりやみだ.
w_aaa3dfe9a7501a27,N3,違い,ちがい,차이,keep,違い,ちがい,차이,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,微妙な立場の違いがある
w_d402cdb52c5943e6,N3,違いない,ちがいない,틀림없다,keep,違いない,ちがいない,틀림없다,,더 많은 한자를 쓰는 이형보다 현재 표기가 현대 일반 표기라 유지,manually-adjudicated,medium,kanji-hiragana,kanji-form,mixed-has-more-kanji-variant,,,,kaggle:robinpourtaud/jlpt-words-by-level,彼は大事を成す人材に違いない.
w_c8d120064fb5fe5a,N3,違う,ちがう,다르다,keep,違う,ちがう,다르다,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,pdf:mkt_n3;pass_n3,二人は芸風が違う.
w_dd98e683daac860a,N3,地球,ちきゅう,지구,keep,地球,ちきゅう,지구,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:pass_n3,地球は太陽の周囲を公転する.
w_92082c1722cba560,N3,地区,ちく,"지구, 구역",keep,地区,ちく,"지구, 구역",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,実家は上層カーストの住む地区からは隔てられ，水もハリジャン専用の井戸からしかくめなかった
w_c3e02c34559a6ffd,N3,遅刻,ちこく,지각,keep,遅刻,ちこく,지각,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:mkt_n3,遅刻して先生の訓示を聞き損なった.
w_0ce39d8845484a2c,N3,知識,ちしき,지식,keep,知識,ちしき,지식,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,電気の知識がある
w_5b7e92b0ddbfa4ef,N3,知事,ちじ,지사(도지사),keep,知事,ちじ,지사(도지사),,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,新しい道知事は就任式を終え、道庁で業務を行って任期を始めた。
w_6178068380b60a51,N3,父親,ちちおや,아버지,keep,父親,ちちおや,아버지,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,父親の権勢に頼る.
w_ae1ea9c2d11e51b1,N3,知能,ちのう,지능,keep,知能,ちのう,지능,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,強いAIとは人間と同レベルの知能を持ち何でもできるAIを指す
w_eea23e1bbc58e797,N3,地方,ちほう,지방,keep,地方,ちほう,지방,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,地方へ転勤になる
w_fa32e441f4e88dfd,N3,茶,ちゃ,차,keep,茶,ちゃ,차,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,桜湯でお茶を使わないのは、茶には茶を濁すという悪い意味があるからだそうです。
w_65567f562d1637de,N3,ちゃんと,ちゃんと,"제대로, 확실히",keep,ちゃんと,ちゃんと,"제대로, 확실히",,이전 가나 표기 전수 검수 유지: ambiguous or no common kanji form,dictionary-verified,none,hiragana,reading-form,,,,keep-kana,kaggle:robinpourtaud/jlpt-words-by-level,サザエのつぼ焼きは食べる前に食べ方を教えてもらわないとちゃんと食べられないことがあります。
w_36e81cf69d2cc3b1,N3,中央,ちゅうおう,중앙,keep,中央,ちゅうおう,중앙,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,人口が中央に密集している.
w_365a613a3b141295,N3,中学,ちゅうがく,중학교,keep,中学,ちゅうがく,중학교,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,中学の教師は勉強させるマシンみたいだったけど，先生も一人の人間なんだって分かってきた
w_4c8fd37da794a73e,N3,中古,ちゅうこ,중고,keep,中古,ちゅうこ,중고,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:mkt_n3;pass_n3,中古車にカーナビを後付けした
w_0947cb28c1efc935,N3,駐車,ちゅうしゃ,주차,keep,駐車,ちゅうしゃ,주차,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:mkt_n3;pass_n3,ここに駐車してもいいですか。
w_709901a17e6c43ee,N3,昼食,ちゅうしょく,점심,keep,昼食,ちゅうしょく,점심,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,昼食をほんの少し食べる.
w_406bf8f4304eaf60,N3,中心,ちゅうしん,중심,keep,中心,ちゅうしん,중심,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,月は地球を中心にして回っている.
w_f10554f96d101dfb,N3,注目,ちゅうもく,주목,keep,注目,ちゅうもく,주목,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,KCが注目され、世界に広まった
w_a9513937503d5846,N3,注文,ちゅうもん,주문,keep,注文,ちゅうもん,주문,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,注文を追加する
w_4bbf6c601aada981,N3,注文する,ちゅうもんする,주문하다,keep,注文する,ちゅうもんする,주문하다,,PDF의 활용형·결합 표현을 구성 요소와 읽기까지 수동 확인하여 유지,manually-adjudicated,high,kanji-hiragana,none,non-jmdict-surface,,,,pdf:pass_n3,細麺の替え玉を注文する
w_9c9c02fa9b24aa78,N3,長期,ちょうき,장기,keep,長期,ちょうき,장기,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,捜査は難航し、長期化の様相を見せている
w_f23bf8112c38b8a5,N3,調査,ちょうさ,조사,keep,調査,ちょうさ,조사,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,調査はまだ序盤です
w_c9ef7babc405b15f,N3,調子,ちょうし,"(몸,기계)상태",keep,調子,ちょうし,"(몸,기계)상태",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:mkt_n3;pass_n3,調子が狂う
w_d272a4d8a2801bf1,N3,朝食,ちょうしょく,조식,keep,朝食,ちょうしょく,조식,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:mkt_n3;pass_n3,朝食はABFのビュッフェで提供される
w_08df3edd8f40439c,N3,頂上,ちょうじょう,"정상, 꼭대기",keep,頂上,ちょうじょう,"정상, 꼭대기",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,"頂上まで,あと一息だ."
w_4dbf767863f690bc,N3,貯金,ちょきん,저금,keep,貯金,ちょきん,저금,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:mkt_n3;pass_n3,映画を見たつもりで貯金する.
w_ee4f19cf7c3c8286,N3,直接,ちょくせつ,직접,keep,直接,ちょくせつ,직접,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:mkt_n3;pass_n3,私と彼とは直接の関係がない.
w_fd49b18efb2d7565,N3,著者,ちょしゃ,저자,keep,著者,ちょしゃ,저자,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,巻頭に著者の自序がある.
w_e247a914d430906b,N3,散る,ちる,"(꽃이) 지다, 흩어지다",keep,散る,ちる,"(꽃이) 지다, 흩어지다",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,ガラスの破片が散る
w_ff6947b43cf49ea2,N3,対,つい,"쌍, 짝",keep,対,つい,"쌍, 짝",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,対になる
w_f2360b01eb7def77,N3,遂に,ついに,마침내,keep,遂に,ついに,마침내,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,船は荒波の力に打ち勝てずついに壊れた。
w_5781c5411e11ee7a,N3,通貨,つうか,통화,keep,通貨,つうか,통화,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,匿名仮想通貨の取り扱いを承認[規制]する
w_24a836f5c075a276,N3,通過,つうか,통과,keep,通過,つうか,통과,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,難産の末、法案が国会を通過した
w_85439e59d33a20df,N3,通学,つうがく,통학,keep,通学,つうがく,통학,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,何時もは歩いて通学している
w_d433461e71e6b73c,N3,通勤,つうきん,통근,keep,通勤,つうきん,통근,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:mkt_n3;pass_n3,今日も雪だ.それでも通勤の人で混んでいる.
w_b17b2545216b564f,N3,通勤する,つうきんする,통근하다,keep,通勤する,つうきんする,통근하다,,PDF의 활용형·결합 표현을 구성 요소와 읽기까지 수동 확인하여 유지,manually-adjudicated,high,kanji-hiragana,none,non-jmdict-surface,,,,pdf:pass_n3,オーディオブックを聞きながら通勤する
w_d4192ea2599062c5,N3,通行,つうこう,통행,keep,通行,つうこう,통행,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,雑草がはびこって通行のじゃまになる.
w_9f2c10d7c3b936d0,N3,通信,つうしん,통신,keep,通信,つうしん,통신,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,3.9G通信システムを導入する
w_9bbf7800b045571e,N3,通知,つうち,통지,keep,通知,つうち,통지,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:pass_n3,普通、事前に通知がある
w_e728bdb1805a9299,N3,通訳,つうやく,통역,keep,通訳,つうやく,통역,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:mkt_n3,通訳を介して商談を進める
w_a2ca14c5418e955f,N3,掴む,つかむ,움켜쥐다,keep,掴む,つかむ,움켜쥐다,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,雲を掴むような話
w_e16d427ffd8ce7b1,N3,疲れ,つかれ,피로,keep,疲れ,つかれ,피로,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,熟眠のおかげで疲れがとれた.
